window_start,window_end,window_index,Open_day1,Open_day2,Open_day3,Open_day4,Open_day5,Open_day6,Open_day7,High_day1,High_day2,High_day3,High_day4,High_day5,High_day6,High_day7,Low_day1,Low_day2,Low_day3,Low_day4,Low_day5,Low_day6,Low_day7,Close_day1,Close_day2,Close_day3,Close_day4,Close_day5,Close_day6,Close_day7,Volume_day1,Volume_day2,Volume_day3,Volume_day4,Volume_day5,Volume_day6,Volume_day7,Number_of_Trades_day1,Number_of_Trades_day2,Number_of_Trades_day3,Number_of_Trades_day4,Number_of_Trades_day5,Number_of_Trades_day6,Number_of_Trades_day7,Return_%_day1,Return_%_day2,Return_%_day3,Return_%_day4,Return_%_day5,Return_%_day6,Return_%_day7,Volatility_day1,Volatility_day2,Volatility_day3,Volatility_day4,Volatility_day5,Volatility_day6,Volatility_day7,Taker_Buy_Base_Volume_day1,Taker_Buy_Base_Volume_day2,Taker_Buy_Base_Volume_day3,Taker_Buy_Base_Volume_day4,Taker_Buy_Base_Volume_day5,Taker_Buy_Base_Volume_day6,Taker_Buy_Base_Volume_day7,SP500_day1,SP500_day2,SP500_day3,SP500_day4,SP500_day5,SP500_day6,SP500_day7,NASDAQ_day1,NASDAQ_day2,NASDAQ_day3,NASDAQ_day4,NASDAQ_day5,NASDAQ_day6,NASDAQ_day7,DowJones_day1,DowJones_day2,DowJones_day3,DowJones_day4,DowJones_day5,DowJones_day6,DowJones_day7,Russell2000_day1,Russell2000_day2,Russell2000_day3,Russell2000_day4,Russell2000_day5,Russell2000_day6,Russell2000_day7,VIX_day1,VIX_day2,VIX_day3,VIX_day4,VIX_day5,VIX_day6,VIX_day7,DXY_day1,DXY_day2,DXY_day3,DXY_day4,DXY_day5,DXY_day6,DXY_day7,EURUSD_day1,EURUSD_day2,EURUSD_day3,EURUSD_day4,EURUSD_day5,EURUSD_day6,EURUSD_day7,USDJPY_day1,USDJPY_day2,USDJPY_day3,USDJPY_day4,USDJPY_day5,USDJPY_day6,USDJPY_day7,US10Y_day1,US10Y_day2,US10Y_day3,US10Y_day4,US10Y_day5,US10Y_day6,US10Y_day7,US2Y_day1,US2Y_day2,US2Y_day3,US2Y_day4,US2Y_day5,US2Y_day6,US2Y_day7,TIP_day1,TIP_day2,TIP_day3,TIP_day4,TIP_day5,TIP_day6,TIP_day7,Gold_day1,Gold_day2,Gold_day3,Gold_day4,Gold_day5,Gold_day6,Gold_day7,Oil_WTI_day1,Oil_WTI_day2,Oil_WTI_day3,Oil_WTI_day4,Oil_WTI_day5,Oil_WTI_day6,Oil_WTI_day7,Silver_day1,Silver_day2,Silver_day3,Silver_day4,Silver_day5,Silver_day6,Silver_day7,Copper_day1,Copper_day2,Copper_day3,Copper_day4,Copper_day5,Copper_day6,Copper_day7,NatGas_day1,NatGas_day2,NatGas_day3,NatGas_day4,NatGas_day5,NatGas_day6,NatGas_day7,HYG_day1,HYG_day2,HYG_day3,HYG_day4,HYG_day5,HYG_day6,HYG_day7,LQD_day1,LQD_day2,LQD_day3,LQD_day4,LQD_day5,LQD_day6,LQD_day7,GLD_day1,GLD_day2,GLD_day3,GLD_day4,GLD_day5,GLD_day6,GLD_day7,SPY_day1,SPY_day2,SPY_day3,SPY_day4,SPY_day5,SPY_day6,SPY_day7
2019-04-21,2019-04-27,1677,5335.878906,5312.494629,5399.365723,5571.508301,5466.524414,5210.304688,5279.471191,5359.924805,5422.6875,5633.802246,5642.044434,5542.238281,5383.634277,5310.75,5257.339355,5280.276855,5389.408691,5418.263184,5181.338867,5177.368652,5233.635742,5314.53125,5399.365234,5572.362305,5464.866699,5210.515625,5279.348145,5268.291016,13731844223,14601631648,15867308108,17048033399,15330283408,16812108040,13111274675,,,,,,,,-0.437532,1.596265,3.204026,-1.929085,-4.654296,1.321031,-0.209441,1.92256,2.680674,4.526338,4.016529,6.60199,3.958802,1.460644,,,,,,,,2905.030029,2907.969971,2933.679932,2927.25,2926.169922,2939.879883,2939.879883,7998.060059,8015.27002,8120.819824,8102.009766,8118.680176,8146.399902,8146.399902,26559.539062,26511.050781,26656.390625,26597.050781,26462.080078,26543.330078,26543.330078,1565.75,1560.040039,1585.089966,1588.130005,1575.609985,1589.900024,1589.900024,12.09,12.42,12.28,13.14,13.25,12.73,12.73,97.470001,97.279999,97.57,98.099998,98.199997,98.010002,98.010002,1.123595,1.124455,1.125898,1.122435,1.115349,1.113685,1.113685,111.988998,111.910004,111.929001,111.876999,112.129997,111.539001,111.539001,2.56,2.59,2.57,2.522,2.534,2.505,2.505,2.365,2.375,2.39,2.375,2.365,2.36,2.36,89.68486,89.597282,89.804253,90.114708,90.114708,90.313736,90.313736,1271.900024,1273.5,1269.300049,1275.5,1275.800049,1284.900024,1284.900024,64.0,65.699997,66.300003,65.889999,65.209999,63.299999,63.299999,14.937,14.957,14.773,14.898,14.861,15.002,15.002,2.9275,2.9065,2.8985,2.9175,2.8775,2.97,2.97,2.49,2.524,2.455,2.462,2.514,2.566,2.566,59.478462,59.375511,59.581383,59.499031,59.526485,59.677448,59.677448,92.149864,92.002167,92.382965,92.693817,92.647163,92.973549,92.973549,120.370003,120.370003,120.120003,120.470001,120.57,121.370003,121.370003,261.260101,261.485352,263.836487,263.251007,263.088806,264.313904,264.313904
2019-04-22,2019-04-28,1678,5312.494629,5399.365723,5571.508301,5466.524414,5210.304688,5279.471191,5271.746582,5422.6875,5633.802246,5642.044434,5542.238281,5383.634277,5310.75,5326.231934,5280.276855,5389.408691,5418.263184,5181.338867,5177.368652,5233.635742,5255.683594,5399.365234,5572.362305,5464.866699,5210.515625,5279.348145,5268.291016,5285.13916,14601631648,15867308108,17048033399,15330283408,16812108040,13111274675,12819992056,,,,,,,,1.596265,3.204026,-1.929085,-4.654296,1.321031,-0.209441,0.319803,2.680674,4.526338,4.016529,6.60199,3.958802,1.460644,1.338235,,,,,,,,2907.969971,2933.679932,2927.25,2926.169922,2939.879883,2939.879883,2939.879883,8015.27002,8120.819824,8102.009766,8118.680176,8146.399902,8146.399902,8146.399902,26511.050781,26656.390625,26597.050781,26462.080078,26543.330078,26543.330078,26543.330078,1560.040039,1585.089966,1588.130005,1575.609985,1589.900024,1589.900024,1589.900024,12.42,12.28,13.14,13.25,12.73,12.73,12.73,97.279999,97.57,98.099998,98.199997,98.010002,98.010002,98.010002,1.124455,1.125898,1.122435,1.115349,1.113685,1.113685,1.113685,111.910004,111.929001,111.876999,112.129997,111.539001,111.539001,111.539001,2.59,2.57,2.522,2.534,2.505,2.505,2.505,2.375,2.39,2.375,2.365,2.36,2.36,2.36,89.597282,89.804253,90.114708,90.114708,90.313736,90.313736,90.313736,1273.5,1269.300049,1275.5,1275.800049,1284.900024,1284.900024,1284.900024,65.699997,66.300003,65.889999,65.209999,63.299999,63.299999,63.299999,14.957,14.773,14.898,14.861,15.002,15.002,15.002,2.9065,2.8985,2.9175,2.8775,2.97,2.97,2.97,2.524,2.455,2.462,2.514,2.566,2.566,2.566,59.375511,59.581383,59.499031,59.526485,59.677448,59.677448,59.677448,92.002167,92.382965,92.693817,92.647163,92.973549,92.973549,92.973549,120.370003,120.120003,120.470001,120.57,121.370003,121.370003,121.370003,261.485352,263.836487,263.251007,263.088806,264.313904,264.313904,264.313904
2019-04-23,2019-04-29,1679,5399.365723,5571.508301,5466.524414,5210.304688,5279.471191,5271.746582,5284.858398,5633.802246,5642.044434,5542.238281,5383.634277,5310.75,5326.231934,5311.274902,5389.408691,5418.263184,5181.338867,5177.368652,5233.635742,5255.683594,5216.487793,5572.362305,5464.866699,5210.515625,5279.348145,5268.291016,5285.13916,5247.352539,15867308108,17048033399,15330283408,16812108040,13111274675,12819992056,13735490672,,,,,,,,3.204026,-1.929085,-4.654296,1.321031,-0.209441,0.319803,-0.71496,4.526338,4.016529,6.60199,3.958802,1.460644,1.338235,1.79356,,,,,,,,2933.679932,2927.25,2926.169922,2939.879883,2939.879883,2939.879883,2943.030029,8120.819824,8102.009766,8118.680176,8146.399902,8146.399902,8146.399902,8161.850098,26656.390625,26597.050781,26462.080078,26543.330078,26543.330078,26543.330078,26554.390625,1585.089966,1588.130005,1575.609985,1589.900024,1589.900024,1589.900024,1598.359985,12.28,13.14,13.25,12.73,12.73,12.73,13.11,97.57,98.099998,98.199997,98.010002,98.010002,98.010002,97.860001,1.125898,1.122435,1.115349,1.113685,1.113685,1.113685,1.115026,111.929001,111.876999,112.129997,111.539001,111.539001,111.539001,111.593002,2.57,2.522,2.534,2.505,2.505,2.505,2.536,2.39,2.375,2.365,2.36,2.36,2.36,2.36,89.804253,90.114708,90.114708,90.313736,90.313736,90.313736,90.058983,1269.300049,1275.5,1275.800049,1284.900024,1284.900024,1284.900024,1278.599976,66.300003,65.889999,65.209999,63.299999,63.299999,63.299999,63.5,14.773,14.898,14.861,15.002,15.002,15.002,14.844,2.8985,2.9175,2.8775,2.97,2.97,2.97,2.895,2.455,2.462,2.514,2.566,2.566,2.566,2.593,59.581383,59.499031,59.526485,59.677448,59.677448,59.677448,59.650009,92.382965,92.693817,92.647163,92.973549,92.973549,92.973549,92.608337,120.120003,120.470001,120.57,121.370003,121.370003,121.370003,120.830002,263.836487,263.251007,263.088806,264.313904,264.313904,264.313904,264.728363
2019-04-24,2019-04-30,1680,5571.508301,5466.524414,5210.304688,5279.471191,5271.746582,5284.858398,5247.726074,5642.044434,5542.238281,5383.634277,5310.75,5326.231934,5311.274902,5363.257324,5418.263184,5181.338867,5177.368652,5233.635742,5255.683594,5216.487793,5224.189941,5464.866699,5210.515625,5279.348145,5268.291016,5285.13916,5247.352539,5350.726562,17048033399,15330283408,16812108040,13111274675,12819992056,13735490672,13878964574,,,,,,,,-1.929085,-4.654296,1.321031,-0.209441,0.319803,-0.71496,1.970022,4.016529,6.60199,3.958802,1.460644,1.338235,1.79356,2.65005,,,,,,,,2927.25,2926.169922,2939.879883,2939.879883,2939.879883,2943.030029,2945.830078,8102.009766,8118.680176,8146.399902,8146.399902,8146.399902,8161.850098,8095.390137,26597.050781,26462.080078,26543.330078,26543.330078,26543.330078,26554.390625,26592.910156,1588.130005,1575.609985,1589.900024,1589.900024,1589.900024,1598.359985,1591.209961,13.14,13.25,12.73,12.73,12.73,13.11,13.12,98.099998,98.199997,98.010002,98.010002,98.010002,97.860001,97.480003,1.122435,1.115349,1.113685,1.113685,1.113685,1.115026,1.118518,111.876999,112.129997,111.539001,111.539001,111.539001,111.593002,111.677002,2.522,2.534,2.505,2.505,2.505,2.536,2.509,2.375,2.365,2.36,2.36,2.36,2.36,2.368,90.114708,90.114708,90.313736,90.313736,90.313736,90.058983,90.210228,1275.5,1275.800049,1284.900024,1284.900024,1284.900024,1278.599976,1282.800049,65.889999,65.209999,63.299999,63.299999,63.299999,63.5,63.91,14.898,14.861,15.002,15.002,15.002,14.844,14.9,2.9175,2.8775,2.97,2.97,2.97,2.895,2.9015,2.462,2.514,2.566,2.566,2.566,2.593,2.575,59.499031,59.526485,59.677448,59.677448,59.677448,59.650009,59.656895,92.693817,92.647163,92.973549,92.973549,92.973549,92.608337,92.647163,120.470001,120.57,121.370003,121.370003,121.370003,120.830002,121.199997,263.251007,263.088806,264.313904,264.313904,264.313904,264.728363,264.863495
2019-04-25,2019-05-01,1681,5466.524414,5210.304688,5279.471191,5271.746582,5284.858398,5247.726074,5350.914551,5542.238281,5383.634277,5310.75,5326.231934,5311.274902,5363.257324,5418.003906,5181.338867,5177.368652,5233.635742,5255.683594,5216.487793,5224.189941,5347.645996,5210.515625,5279.348145,5268.291016,5285.13916,5247.352539,5350.726562,5402.697266,15330283408,16812108040,13111274675,12819992056,13735490672,13878964574,13679528236,,,,,,,,-4.654296,1.321031,-0.209441,0.319803,-0.71496,1.970022,0.971283,6.60199,3.958802,1.460644,1.338235,1.79356,2.65005,1.314876,,,,,,,,2926.169922,2939.879883,2939.879883,2939.879883,2943.030029,2945.830078,2923.72998,8118.680176,8146.399902,8146.399902,8146.399902,8161.850098,8095.390137,8049.640137,26462.080078,26543.330078,26543.330078,26543.330078,26554.390625,26592.910156,26430.140625,1575.609985,1589.900024,1589.900024,1589.900024,1598.359985,1591.209961,1576.380005,13.25,12.73,12.73,12.73,13.11,13.12,14.8,98.199997,98.010002,98.010002,98.010002,97.860001,97.480003,97.690002,1.115349,1.113685,1.113685,1.113685,1.115026,1.118518,1.121604,112.129997,111.539001,111.539001,111.539001,111.593002,111.677002,111.394997,2.534,2.505,2.505,2.505,2.536,2.509,2.511,2.365,2.36,2.36,2.36,2.36,2.368,2.363,90.114708,90.313736,90.313736,90.313736,90.058983,90.210228,90.01516,1275.800049,1284.900024,1284.900024,1284.900024,1278.599976,1282.800049,1281.400024,65.209999,63.299999,63.299999,63.299999,63.5,63.91,63.599998,14.861,15.002,15.002,15.002,14.844,14.9,14.645,2.8775,2.97,2.97,2.97,2.895,2.9015,2.803,2.514,2.566,2.566,2.566,2.593,2.575,2.62,59.526485,59.677448,59.677448,59.677448,59.650009,59.656895,59.461163,92.647163,92.973549,92.973549,92.973549,92.608337,92.647163,92.617554,120.57,121.370003,121.370003,121.370003,120.830002,121.199997,120.400002,263.088806,264.313904,264.313904,264.313904,264.728363,264.863495,262.87262
2019-04-26,2019-05-02,1682,5210.304688,5279.471191,5271.746582,5284.858398,5247.726074,5350.914551,5402.422852,5383.634277,5310.75,5326.231934,5311.274902,5363.257324,5418.003906,5522.262695,5177.368652,5233.635742,5255.683594,5216.487793,5224.189941,5347.645996,5394.217285,5279.348145,5268.291016,5285.13916,5247.352539,5350.726562,5402.697266,5505.283691,16812108040,13111274675,12819992056,13735490672,13878964574,13679528236,14644460907,,,,,,,,1.321031,-0.209441,0.319803,-0.71496,1.970022,0.971283,1.8988,3.958802,1.460644,1.338235,1.79356,2.65005,1.314876,2.370148,,,,,,,,2939.879883,2939.879883,2939.879883,2943.030029,2945.830078,2923.72998,2917.52002,8146.399902,8146.399902,8146.399902,8161.850098,8095.390137,8049.640137,8036.77002,26543.330078,26543.330078,26543.330078,26554.390625,26592.910156,26430.140625,26307.789062,1589.900024,1589.900024,1589.900024,1598.359985,1591.209961,1576.380005,1582.650024,12.73,12.73,12.73,13.11,13.12,14.8,14.42,98.010002,98.010002,98.010002,97.860001,97.480003,97.690002,97.830002,1.113685,1.113685,1.113685,1.115026,1.118518,1.121604,1.120084,111.539001,111.539001,111.539001,111.593002,111.677002,111.394997,111.452003,2.505,2.505,2.505,2.536,2.509,2.511,2.552,2.36,2.36,2.36,2.36,2.368,2.363,2.373,90.313736,90.313736,90.313736,90.058983,90.210228,90.01516,89.648849,1284.900024,1284.900024,1284.900024,1278.599976,1282.800049,1281.400024,1269.699951,63.299999,63.299999,63.299999,63.5,63.91,63.599998,61.810001,15.002,15.002,15.002,14.844,14.9,14.645,14.54,2.97,2.97,2.97,2.895,2.9015,2.803,2.784,2.566,2.566,2.566,2.593,2.575,2.62,2.589,59.677448,59.677448,59.677448,59.650009,59.656895,59.461163,59.502499,92.973549,92.973549,92.973549,92.608337,92.647163,92.617554,92.282394,121.370003,121.370003,121.370003,120.830002,121.199997,120.400002,119.940002,264.313904,264.313904,264.313904,264.728363,264.863495,262.87262,262.305115
2019-04-27,2019-05-03,1683,5279.471191,5271.746582,5284.858398,5247.726074,5350.914551,5402.422852,5505.552246,5310.75,5326.231934,5311.274902,5363.257324,5418.003906,5522.262695,5865.881836,5233.635742,5255.683594,5216.487793,5224.189941,5347.645996,5394.217285,5490.20166,5268.291016,5285.13916,5247.352539,5350.726562,5402.697266,5505.283691,5768.289551,13111274675,12819992056,13735490672,13878964574,13679528236,14644460907,18720780006,,,,,,,,-0.209441,0.319803,-0.71496,1.970022,0.971283,1.8988,4.777335,1.460644,1.338235,1.79356,2.65005,1.314876,2.370148,6.82366,,,,,,,,2939.879883,2939.879883,2943.030029,2945.830078,2923.72998,2917.52002,2945.639893,8146.399902,8146.399902,8161.850098,8095.390137,8049.640137,8036.77002,8164.0,26543.330078,26543.330078,26554.390625,26592.910156,26430.140625,26307.789062,26504.949219,1589.900024,1589.900024,1598.359985,1591.209961,1576.380005,1582.650024,1614.02002,12.73,12.73,13.11,13.12,14.8,14.42,12.87,98.010002,98.010002,97.860001,97.480003,97.690002,97.830002,97.519997,1.113685,1.113685,1.115026,1.118518,1.121604,1.120084,1.117356,111.539001,111.539001,111.593002,111.677002,111.394997,111.452003,111.495003,2.505,2.505,2.536,2.509,2.511,2.552,2.531,2.36,2.36,2.36,2.368,2.363,2.373,2.368,90.313736,90.313736,90.058983,90.210228,90.01516,89.648849,89.895691,1284.900024,1284.900024,1278.599976,1282.800049,1281.400024,1269.699951,1279.199951,63.299999,63.299999,63.5,63.91,63.599998,61.810001,61.939999,15.002,15.002,14.844,14.9,14.645,14.54,14.907,2.97,2.97,2.895,2.9015,2.803,2.784,2.825,2.566,2.566,2.593,2.575,2.62,2.589,2.567,59.677448,59.677448,59.650009,59.656895,59.461163,59.502499,59.654118,92.973549,92.973549,92.608337,92.647163,92.617554,92.282394,92.695496,121.370003,121.370003,120.830002,121.199997,120.400002,119.940002,120.650002,264.313904,264.313904,264.728363,264.863495,262.87262,262.305115,264.872437
2019-04-28,2019-05-04,1684,5271.746582,5284.858398,5247.726074,5350.914551,5402.422852,5505.552246,5769.202637,5326.231934,5311.274902,5363.257324,5418.003906,5522.262695,5865.881836,5886.893555,5255.683594,5216.487793,5224.189941,5347.645996,5394.217285,5490.20166,5645.469238,5285.13916,5247.352539,5350.726562,5402.697266,5505.283691,5768.289551,5831.16748,12819992056,13735490672,13878964574,13679528236,14644460907,18720780006,17567780766,,,,,,,,0.319803,-0.71496,1.970022,0.971283,1.8988,4.777335,1.090062,1.338235,1.79356,2.65005,1.314876,2.370148,6.82366,4.184709,,,,,,,,2939.879883,2943.030029,2945.830078,2923.72998,2917.52002,2945.639893,2945.639893,8146.399902,8161.850098,8095.390137,8049.640137,8036.77002,8164.0,8164.0,26543.330078,26554.390625,26592.910156,26430.140625,26307.789062,26504.949219,26504.949219,1589.900024,1598.359985,1591.209961,1576.380005,1582.650024,1614.02002,1614.02002,12.73,13.11,13.12,14.8,14.42,12.87,12.87,98.010002,97.860001,97.480003,97.690002,97.830002,97.519997,97.519997,1.113685,1.115026,1.118518,1.121604,1.120084,1.117356,1.117356,111.539001,111.593002,111.677002,111.394997,111.452003,111.495003,111.495003,2.505,2.536,2.509,2.511,2.552,2.531,2.531,2.36,2.36,2.368,2.363,2.373,2.368,2.368,90.313736,90.058983,90.210228,90.01516,89.648849,89.895691,89.895691,1284.900024,1278.599976,1282.800049,1281.400024,1269.699951,1279.199951,1279.199951,63.299999,63.5,63.91,63.599998,61.810001,61.939999,61.939999,15.002,14.844,14.9,14.645,14.54,14.907,14.907,2.97,2.895,2.9015,2.803,2.784,2.825,2.825,2.566,2.593,2.575,2.62,2.589,2.567,2.567,59.677448,59.650009,59.656895,59.461163,59.502499,59.654118,59.654118,92.973549,92.608337,92.647163,92.617554,92.282394,92.695496,92.695496,121.370003,120.830002,121.199997,120.400002,119.940002,120.650002,120.650002,264.313904,264.728363,264.863495,262.87262,262.305115,264.872437,264.872437
2019-04-29,2019-05-05,1685,5284.858398,5247.726074,5350.914551,5402.422852,5505.552246,5769.202637,5831.068359,5311.274902,5363.257324,5418.003906,5522.262695,5865.881836,5886.893555,5833.862793,5216.487793,5224.189941,5347.645996,5394.217285,5490.20166,5645.469238,5708.035156,5247.352539,5350.726562,5402.697266,5505.283691,5768.289551,5831.16748,5795.708496,13735490672,13878964574,13679528236,14644460907,18720780006,17567780766,14808830723,,,,,,,,-0.71496,1.970022,0.971283,1.8988,4.777335,1.090062,-0.608094,1.79356,2.65005,1.314876,2.370148,6.82366,4.184709,2.157883,,,,,,,,2943.030029,2945.830078,2923.72998,2917.52002,2945.639893,2945.639893,2945.639893,8161.850098,8095.390137,8049.640137,8036.77002,8164.0,8164.0,8164.0,26554.390625,26592.910156,26430.140625,26307.789062,26504.949219,26504.949219,26504.949219,1598.359985,1591.209961,1576.380005,1582.650024,1614.02002,1614.02002,1614.02002,13.11,13.12,14.8,14.42,12.87,12.87,12.87,97.860001,97.480003,97.690002,97.830002,97.519997,97.519997,97.519997,1.115026,1.118518,1.121604,1.120084,1.117356,1.117356,1.117356,111.593002,111.677002,111.394997,111.452003,111.495003,111.495003,111.495003,2.536,2.509,2.511,2.552,2.531,2.531,2.531,2.36,2.368,2.363,2.373,2.368,2.368,2.368,90.058983,90.210228,90.01516,89.648849,89.895691,89.895691,89.895691,1278.599976,1282.800049,1281.400024,1269.699951,1279.199951,1279.199951,1279.199951,63.5,63.91,63.599998,61.810001,61.939999,61.939999,61.939999,14.844,14.9,14.645,14.54,14.907,14.907,14.907,2.895,2.9015,2.803,2.784,2.825,2.825,2.825,2.593,2.575,2.62,2.589,2.567,2.567,2.567,59.650009,59.656895,59.461163,59.502499,59.654118,59.654118,59.654118,92.608337,92.647163,92.617554,92.282394,92.695496,92.695496,92.695496,120.830002,121.199997,120.400002,119.940002,120.650002,120.650002,120.650002,264.728363,264.863495,262.87262,262.305115,264.872437,264.872437,264.872437
2019-04-30,2019-05-06,1686,5247.726074,5350.914551,5402.422852,5505.552246,5769.202637,5831.068359,5791.693359,5363.257324,5418.003906,5522.262695,5865.881836,5886.893555,5833.862793,5802.95752,5224.189941,5347.645996,5394.217285,5490.20166,5645.469238,5708.035156,5653.6875,5350.726562,5402.697266,5505.283691,5768.289551,5831.16748,5795.708496,5746.807129,13878964574,13679528236,14644460907,18720780006,17567780766,14808830723,15737171804,,,,,,,,1.970022,0.971283,1.8988,4.777335,1.090062,-0.608094,-0.843751,2.65005,1.314876,2.370148,6.82366,4.184709,2.157883,2.577312,,,,,,,,2945.830078,2923.72998,2917.52002,2945.639893,2945.639893,2945.639893,2932.469971,8095.390137,8049.640137,8036.77002,8164.0,8164.0,8164.0,8123.290039,26592.910156,26430.140625,26307.789062,26504.949219,26504.949219,26504.949219,26438.480469,1591.209961,1576.380005,1582.650024,1614.02002,1614.02002,1614.02002,1614.97998,13.12,14.8,14.42,12.87,12.87,12.87,15.44,97.480003,97.690002,97.830002,97.519997,97.519997,97.519997,97.519997,1.118518,1.121604,1.120084,1.117356,1.117356,1.117356,1.118581,111.677002,111.394997,111.452003,111.495003,111.495003,111.495003,110.623001,2.509,2.511,2.552,2.531,2.531,2.531,2.5,2.368,2.363,2.373,2.368,2.368,2.368,2.363,90.210228,90.01516,89.648849,89.895691,89.895691,89.895691,90.031082,1282.800049,1281.400024,1269.699951,1279.199951,1279.199951,1279.199951,1281.699951,63.91,63.599998,61.810001,61.939999,61.939999,61.939999,62.25,14.9,14.645,14.54,14.907,14.907,14.907,14.857,2.9015,2.803,2.784,2.825,2.825,2.825,2.837,2.575,2.62,2.589,2.567,2.567,2.567,2.524,59.656895,59.461163,59.502499,59.654118,59.654118,59.654118,59.681664,92.647163,92.617554,92.282394,92.695496,92.695496,92.695496,92.820213,121.199997,120.400002,119.940002,120.650002,120.650002,120.650002,120.809998,264.863495,262.87262,262.305115,264.872437,264.872437,264.872437,263.782501
2019-05-01,2019-05-07,1687,5350.914551,5402.422852,5505.552246,5769.202637,5831.068359,5791.693359,5745.599121,5418.003906,5522.262695,5865.881836,5886.893555,5833.862793,5802.95752,5988.178223,5347.645996,5394.217285,5490.20166,5645.469238,5708.035156,5653.6875,5741.395996,5402.697266,5505.283691,5768.289551,5831.16748,5795.708496,5746.807129,5829.501465,13679528236,14644460907,18720780006,17567780766,14808830723,15737171804,18026409033,,,,,,,,0.971283,1.8988,4.777335,1.090062,-0.608094,-0.843751,1.438961,1.314876,2.370148,6.82366,4.184709,2.157883,2.577312,4.295152,,,,,,,,2923.72998,2917.52002,2945.639893,2945.639893,2945.639893,2932.469971,2884.050049,8049.640137,8036.77002,8164.0,8164.0,8164.0,8123.290039,7963.759766,26430.140625,26307.789062,26504.949219,26504.949219,26504.949219,26438.480469,25965.089844,1576.380005,1582.650024,1614.02002,1614.02002,1614.02002,1614.97998,1582.310059,14.8,14.42,12.87,12.87,12.87,15.44,19.32,97.690002,97.830002,97.519997,97.519997,97.519997,97.519997,97.629997,1.121604,1.120084,1.117356,1.117356,1.117356,1.118581,1.120185,111.394997,111.452003,111.495003,111.495003,111.495003,110.623001,110.805,2.511,2.552,2.531,2.531,2.531,2.5,2.448,2.363,2.373,2.368,2.368,2.368,2.363,2.368,90.01516,89.648849,89.895691,89.895691,89.895691,90.031082,90.078857,1281.400024,1269.699951,1279.199951,1279.199951,1279.199951,1281.699951,1283.5,63.599998,61.810001,61.939999,61.939999,61.939999,62.25,61.400002,14.645,14.54,14.907,14.907,14.907,14.857,14.86,2.803,2.784,2.825,2.825,2.825,2.837,2.794,2.62,2.589,2.567,2.567,2.567,2.524,2.537,59.461163,59.502499,59.654118,59.654118,59.654118,59.681664,59.323318,92.617554,92.282394,92.695496,92.695496,92.695496,92.820213,92.812424,120.400002,119.940002,120.650002,120.650002,120.650002,120.809998,121.209999,262.87262,262.305115,264.872437,264.872437,264.872437,263.782501,259.377472
2019-05-02,2019-05-08,1688,5402.422852,5505.552246,5769.202637,5831.068359,5791.693359,5745.599121,5849.481445,5522.262695,5865.881836,5886.893555,5833.862793,5802.95752,5988.178223,5989.980957,5394.217285,5490.20166,5645.469238,5708.035156,5653.6875,5741.395996,5794.71582,5505.283691,5768.289551,5831.16748,5795.708496,5746.807129,5829.501465,5982.45752,14644460907,18720780006,17567780766,14808830723,15737171804,18026409033,15320605300,,,,,,,,1.8988,4.777335,1.090062,-0.608094,-0.843751,1.438961,2.623827,2.370148,6.82366,4.184709,2.157883,2.577312,4.295152,3.338161,,,,,,,,2917.52002,2945.639893,2945.639893,2945.639893,2932.469971,2884.050049,2879.419922,8036.77002,8164.0,8164.0,8164.0,8123.290039,7963.759766,7943.319824,26307.789062,26504.949219,26504.949219,26504.949219,26438.480469,25965.089844,25967.330078,1582.650024,1614.02002,1614.02002,1614.02002,1614.97998,1582.310059,1574.969971,14.42,12.87,12.87,12.87,15.44,19.32,19.4,97.830002,97.519997,97.519997,97.519997,97.519997,97.629997,97.620003,1.120084,1.117356,1.117356,1.117356,1.118581,1.120185,1.119107,111.452003,111.495003,111.495003,111.495003,110.623001,110.805,110.257004,2.552,2.531,2.531,2.531,2.5,2.448,2.482,2.373,2.368,2.368,2.368,2.363,2.368,2.37,89.648849,89.895691,89.895691,89.895691,90.031082,90.078857,89.847939,1269.699951,1279.199951,1279.199951,1279.199951,1281.699951,1283.5,1279.400024,61.810001,61.939999,61.939999,61.939999,62.25,61.400002,62.119999,14.54,14.907,14.907,14.907,14.857,14.86,14.792,2.784,2.825,2.825,2.825,2.837,2.794,2.7855,2.589,2.567,2.567,2.567,2.524,2.537,2.61,59.502499,59.654118,59.654118,59.654118,59.681664,59.323318,59.344021,92.282394,92.695496,92.695496,92.695496,92.820213,92.812424,92.500656,119.940002,120.650002,120.650002,120.650002,120.809998,121.209999,120.910004,262.305115,264.872437,264.872437,264.872437,263.782501,259.377472,259.016998
